date,location,injured_killed,count
2013-12-15T00:00:00Z,"Florida City, FL",injured,3
2013-12-15T00:00:00Z,"Channelview, TX",injured,5
2013-12-17T00:00:00Z,"Reno, NV",injured,2
2013-12-21T00:00:00Z,"Trenton, NJ",injured,4
2013-12-22T00:00:00Z,"Shelby, NC",injured,4
2013-12-22T00:00:00Z,"Fruitland Township, MI",injured,3
2013-12-25T00:00:00Z,"Medford, NY",injured,3
2013-12-25T00:00:00Z,"Irvington, NJ",injured,2
2013-12-26T00:00:00Z,"Slidell, LA",injured,7
2013-12-26T00:00:00Z,"Raceland, LA",injured,3
2013-12-29T00:00:00Z,"Miami-Dade, FL",injured,2
2013-12-29T00:00:00Z,"Montgomery, AL",injured,6
2013-12-30T00:00:00Z,"Pleasant Valley, NY",injured,0
2013-12-31T00:00:00Z,"Brooklyn, NY",injured,5
2013-12-31T00:00:00Z,"Fontana, CA",injured,0
2013-12-31T00:00:00Z,"Barberton, OH",injured,2
2014-01-01T00:00:00Z,"Norfolk, VA",injured,2
2014-01-03T00:00:00Z,"New York (Queens), NY",injured,3
2014-01-04T00:00:00Z,"Rock Falls, IL",injured,2
2014-01-05T00:00:00Z,"Erie, OH",injured,3
2014-01-05T00:00:00Z,"Atlanta, Ga",injured,4
2014-01-12T00:00:00Z,"Elgin, Il",injured,5
2014-01-12T00:00:00Z,"Huntsville, AL",injured,5
2014-01-12T00:00:00Z,"Portland, OR",injured,4
2014-01-14T00:00:00Z,"Los Angeles, CA",injured,4
2014-01-16T00:00:00Z,"Ardmore, OK",injured,4
2014-01-16T00:00:00Z,"Fresno, CA",injured,2
2014-01-16T00:00:00Z,"Spanish Fork, UT",injured,0
2014-01-20T00:00:00Z,"Manassas, VA",injured,4
2014-01-21T00:00:00Z,"Newark, NJ",injured,3
2014-01-25T00:00:00Z,"Belle Glade, FL",injured,4
2014-01-25T00:00:00Z,"Chicago, IL",injured,4
2014-01-27T00:00:00Z,"Rocky Mount, NC",injured,4
2014-01-27T00:00:00Z,"Seattle, WA",injured,4
2014-01-28T00:00:00Z,"Baltimore, MD",injured,5
2014-01-28T00:00:00Z,"Milwaukee, WI",injured,5
2014-02-02T00:00:00Z,"Franklin, IL",injured,2
2014-02-03T00:00:00Z,"Cypress, TX",injured,0
2014-02-05T00:00:00Z,"Perry, FL",injured,3
2014-02-06T00:00:00Z,"Chicago, IL",injured,3
2014-02-06T00:00:00Z,"Defiance, OH",injured,0
2014-02-07T00:00:00Z,"New Orleans, LA",injured,4
2014-02-12T00:00:00Z,"Gary, IN",injured,5
2014-02-12T00:00:00Z,"Oakland, CA",injured,3
2014-02-12T00:00:00Z,"Stockton, Ca",injured,3
2014-02-15T00:00:00Z,"Las Vegas, NV",injured,5
2014-02-15T00:00:00Z,"Fort Wayne, In",injured,5
2014-02-16T00:00:00Z,"Saginaw, Mi",injured,3
2014-02-16T00:00:00Z,"Fort Worth, Tx",injured,4
2014-02-16T00:00:00Z,"Jacksonville, Fl",injured,4
2014-02-16T00:00:00Z,"Dallas, Tx",injured,6
2014-02-16T00:00:00Z,"Pine Hills, FL",injured,6
2014-02-18T00:00:00Z,"Fort Lauderdale, Fl",injured,6
2014-02-20T00:00:00Z,"Alturas, Ca",injured,2
2014-02-20T00:00:00Z,"Indianapolis, IN",injured,0
2014-02-23T00:00:00Z,"Wilmington, CA",injured,4
2014-02-24T00:00:00Z,"Glade Spring, VA",injured,1
2014-02-26T00:00:00Z,"Oak Lawn, IL",injured,0
2014-03-01T00:00:00Z,"Pittsburgh, PA",injured,4
2014-03-03T00:00:00Z,"Detroit, Mi",injured,4
2014-03-05T00:00:00Z,"Pelzer, NC",injured,1
2014-03-08T00:00:00Z,"Richmond, Ca",injured,3
2014-03-09T00:00:00Z,"Milwaukee, WI",injured,4
2014-03-09T00:00:00Z,"Chicago, IL",injured,6
2014-03-09T00:00:00Z,"Fremont, OH",injured,1
2014-03-14T00:00:00Z,"Brooklyn, NY",injured,4
2014-03-16T00:00:00Z,"Beaumont, TX",injured,1
2014-03-16T00:00:00Z,"Waynsboro, GA",injured,4
2014-03-22T00:00:00Z,"Sikeston, Mo",injured,4
2014-03-22T00:00:00Z,"North Charlston, SC",injured,4
2014-03-23T00:00:00Z,"Arlington, TX",injured,3
2014-03-24T00:00:00Z,"San Francisco, CA",injured,7
2014-03-24T00:00:00Z,"Long Beach, CA",injured,3
2014-03-30T00:00:00Z,"Starkville, MS",injured,5
2014-03-30T00:00:00Z,"Charlotte, NC",injured,5
2014-04-03T00:00:00Z,"Kileen, TX",injured,16
2014-04-04T00:00:00Z,"Detroit, Mi",injured,4
2014-04-05T00:00:00Z,"Chicago, Il",injured,5
2014-04-05T00:00:00Z,"Phoenix, Az",injured,3
2014-04-05T00:00:00Z,"Fairfield, Ca",injured,4
2014-04-06T00:00:00Z,"Oklahoma City, Ok",injured,4
2014-04-06T00:00:00Z,"Springfield, Ma",injured,4
2014-04-07T00:00:00Z,"New Orleans, LA",injured,4
2014-04-09T00:00:00Z,"Rockford, IL",injured,5
2014-04-10T00:00:00Z,"Arlington, TX",injured,3
2014-04-11T00:00:00Z,"Richmond, IN",injured,4
2014-04-12T00:00:00Z,"New Orleans, LA",injured,3
2014-04-13T00:00:00Z,"Lookout Valley, TN",injured,1
2014-04-14T00:00:00Z,"Washington, DC",injured,4
2014-04-14T00:00:00Z,"Vineland, NJ",injured,3
2014-04-17T00:00:00Z,"Nashville, TN",injured,4
2014-04-20T00:00:00Z,"Chicago, Il",injured,5
2014-04-20T00:00:00Z,"Tampa Bay, FL",injured,2
2014-04-20T00:00:00Z,"Mankato, MN",injured,3
2014-04-20T00:00:00Z,"Montgomory, IL",injured,6
2014-04-24T00:00:00Z,"Houston, TX",injured,3
2014-04-25T00:00:00Z,"Memphis, TN",injured,3
2014-04-27T00:00:00Z,"Rome, GA",injured,3
2014-04-27T00:00:00Z,"Troy, NY",injured,5
2014-04-29T00:00:00Z,"Cobb County, GA",injured,6
2014-04-30T00:00:00Z,"Chicago, Il",injured,4
2014-05-03T00:00:00Z,"Jonesboro, AR",injured,4
2014-05-03T00:00:00Z,"Houston, TX",injured,4
2014-05-05T00:00:00Z,"Fort Bend County, TX",injured,2
2014-05-05T00:00:00Z,"Chicago, Il",injured,4
2014-05-05T00:00:00Z,"Wheat Ridge, CO",injured,4
2014-05-09T00:00:00Z,"Tampa, FL",injured,0
2014-05-09T00:00:00Z,"Pomona, CA",injured,0
2014-05-10T00:00:00Z,"Sacramento, CA",injured,6
2014-05-10T00:00:00Z,"DeKalb, GA",injured,3
2014-05-10T00:00:00Z,"Memphis, TN",injured,7
2014-05-11T00:00:00Z,"Kileen, TX",injured,3
2014-05-11T00:00:00Z,"DeKalb, GA",injured,3
2014-05-12T00:00:00Z,"Chicago, Il",injured,4
2014-05-13T00:00:00Z,"Atlanta, GA",injured,5
2014-05-17T00:00:00Z,"Washington, DC",injured,5
2014-05-18T00:00:00Z,"Cobb County, GA",injured,2
2014-05-18T00:00:00Z,"Sandusky, OH",injured,7
2014-05-17T00:00:00Z,"Coachella, CA",injured,3
2014-05-22T00:00:00Z,"Dallas, Tx",injured,3
2014-05-23T00:00:00Z,"Santa Barbara,CA",injured,8
2014-05-24T00:00:00Z,"Bellflower, CA",injured,3
2014-05-24T00:00:00Z,"New Orleans, LA",injured,7
2014-05-24T00:00:00Z,"San Antonio, TX",injured,4
2014-05-24T00:00:00Z,"Detroit, Mi",injured,5
2014-05-25T00:00:00Z,"Toledo, OH",injured,3
2014-05-25T00:00:00Z,"Myrtle Beach, SC",injured,1
2014-05-27T00:00:00Z,"Norwalk, CA",injured,4
2014-05-28T00:00:00Z,"Mission Viejo, CA",injured,0
2014-05-31T00:00:00Z,"Brooklyn, NY",injured,4
2014-05-31T00:00:00Z,"San Bernardino, CA",injured,3
2014-06-01T00:00:00Z,"Chicago, Il",injured,5
2014-06-01T00:00:00Z,"Sacramento, CA",injured,4
2014-06-03T00:00:00Z,"Atlanta, GA",injured,4
2014-06-05T00:00:00Z,"Seattle, WA",injured,3
2014-06-07T00:00:00Z,"Moncks Corner, SC",injured,4
2014-06-06T00:00:00Z,"Oak Park, MI",injured,3
2014-06-08T00:00:00Z,"Las Vegas, NV",injured,0
2014-06-08T00:00:00Z,"San Carlos Park, FL",injured,0
2014-06-08T00:00:00Z,"Opp, AL",injured,4
2014-06-09T00:00:00Z,"Chicago, IL",injured,1
2014-06-09T00:00:00Z,"Paterson, NJ",injured,6
2014-06-13T00:00:00Z,"Los Angelas, CA",injured,1
2014-06-15T00:00:00Z,"Kokomo, IN",injured,4
2014-06-15T00:00:00Z,"Park Forest, IL",injured,4
2014-06-20T00:00:00Z,"Seat Pleasant, MD",injured,4
2014-06-21T00:00:00Z,"Memphis, TN",injured,5
2014-06-22T00:00:00Z,"Windsor, CA",injured,3
2014-06-24T00:00:00Z,"Miami, FL",injured,7
2014-06-25T00:00:00Z,"Lowell, MA",injured,5
2014-06-26T00:00:00Z,"Milwaukee, WI",injured,5
2014-06-26T00:00:00Z,"Detroit, Mi",injured,2
2014-06-28T00:00:00Z,"Antioch, CA",injured,7
2014-06-29T00:00:00Z,"St. Louis, MO",injured,4
2014-06-29T00:00:00Z,"Los Angeles, CA",injured,4
2014-06-29T00:00:00Z,"New Orleans, LA",injured,8
2014-06-29T00:00:00Z,"San Diego, CA",injured,3
2014-06-30T00:00:00Z,"Lexington, KY",injured,3
2014-07-02T00:00:00Z,"Chester Township, PA",injured,5
2014-07-05T00:00:00Z,"Portland, OR",injured,4
2014-07-05T00:00:00Z,"Norfolk, VA",injured,7
2014-07-05T00:00:00Z,"Houston, TX",injured,4
2014-07-05T00:00:00Z,"Broad Ripple, IN",injured,7
2014-07-05T00:00:00Z,"Centerville, IL",injured,5
2014-07-06T00:00:00Z,"Buffalo, NY",injured,4
2014-07-06T00:00:00Z,"Bogalusia, LA",injured,2
2014-07-06T00:00:00Z,"St Louis, MO",injured,4
2014-07-07T00:00:00Z,"Stopover, KY",injured,4
2014-07-07T00:00:00Z,"Miami, FL",injured,2
2014-07-08T00:00:00Z,"San Bernardino, CA",injured,4
2014-07-08T00:00:00Z,"Providence, RI",injured,5
2014-07-09T00:00:00Z,"Houston, TX",injured,1
2014-07-12T00:00:00Z,"Pasadena, CA",injured,2
2014-07-13T00:00:00Z,"Sacramento, CA",injured,4
2014-07-13T00:00:00Z,"Skyline, WA",injured,5
2014-07-13T00:00:00Z,"Stamford, CT",injured,5
2014-07-19T00:00:00Z,"Chicago, IL",injured,4
2014-07-20T00:00:00Z,"St. Louis, MO",injured,3
2014-07-20T00:00:00Z,"Washington Park, IL",injured,3
2014-07-20T00:00:00Z,"Las Vegas, NV",injured,3
2014-07-20T00:00:00Z,"Irvington, NJ",injured,6
2014-07-20T00:00:00Z,"Kent, WA",injured,4
2014-07-21T00:00:00Z,"Memphis, TN",injured,4
2014-07-22T00:00:00Z,"Moreno Valley, CA",injured,1
2014-07-23T00:00:00Z,"Pittsburgh, PA",injured,4
2014-07-25T00:00:00Z,"Chicago, IL",injured,6
2014-07-26T00:00:00Z,"Pine Bluff, AR",injured,3
2014-07-26T00:00:00Z,"Sylvester, GA",injured,7
2014-07-27T00:00:00Z,"Kalamazoo, MI",injured,4
2014-07-27T00:00:00Z,"Saco, ME",injured,0
2014-07-28T00:00:00Z,"Philadelphia, PA",injured,4
2014-07-28T00:00:00Z,"New York, NY",injured,3
2014-07-31T00:00:00Z,"Fayetteville, NC",injured,3
2014-08-01T00:00:00Z,"Philadelphia, PA",injured,3
2014-08-02T00:00:00Z,"Dallas, TX",injured,1
2014-08-02T00:00:00Z,"Pittsburgh, PA",injured,5
2014-08-02T00:00:00Z,"New Bedford, MA",injured,7
2014-08-02T00:00:00Z,"Salem City, NJ",injured,4
2014-08-03T00:00:00Z,"Culpeper, VA",injured,0
2014-08-03T00:00:00Z,"Houston, TX",injured,6
2014-08-03T00:00:00Z,"St. Louis, MO",injured,5
2014-08-03T00:00:00Z,"Beloit, WI",injured,3
2014-08-03T00:00:00Z,"Columbia, TN",injured,4
2014-08-04T00:00:00Z,"Atlanta, GA",injured,5
2014-08-05T00:00:00Z,"Fayetteville, NC",injured,1
2014-08-06T00:00:00Z,"Bakersfield, CA",injured,1
2014-08-06T00:00:00Z,"Chicago, IL",injured,4
2014-08-07T00:00:00Z,"Wichita, KS",injured,4
2014-08-07T00:00:00Z,"St. Pauls, PA",injured,4
2014-08-08T00:00:00Z,"Albuquerque, NM",injured,3
2014-08-08T00:00:00Z,"Milwaukee, WI",injured,4
2014-08-08T00:00:00Z,Washington DC,injured,4
2014-08-08T00:00:00Z,"Hauma, LA",injured,4
2014-08-09T00:00:00Z,"Minneapolis, MN",injured,9
2014-08-09T00:00:00Z,"Columbus, OH",injured,4
2014-08-09T00:00:00Z,"Philadelphia, PA",injured,4
2014-08-10T00:00:00Z,"New Orleans, LA",injured,5
2014-08-10T00:00:00Z,"Wrightsville, GA",injured,6
2014-08-10T00:00:00Z,"Moreno Valley, CA",injured,7
2014-08-10T00:00:00Z,Washington DC,injured,6
2014-08-12T00:00:00Z,"Buffalo, NY",injured,3
2014-08-12T00:00:00Z,"Cartersville, GA",injured,4
2014-08-13T00:00:00Z,"Memphis, TN",injured,5
2014-08-13T00:00:00Z,"New Orleans, LA",injured,4
2014-08-14T00:00:00Z,"Sauk Villiage, IL",injured,3
2014-08-15T00:00:00Z,"Knoxville, TN",injured,2
2014-08-16T00:00:00Z,"Camp Spring, MD",injured,2
2014-08-16T00:00:00Z,"Plainfield, NJ",injured,3
2014-08-16T00:00:00Z,"Salt Lake City, UT",injured,6
2014-08-17T00:00:00Z,"Las Vegas, NV",injured,4
2014-08-17T00:00:00Z,"Queens, NY",injured,4
2014-08-17T00:00:00Z,"Boston, MA",injured,4
2014-08-17T00:00:00Z,"Palo Alto, CA",injured,4
2014-08-20T00:00:00Z,"Frayser, TN",injured,5
2014-08-24T00:00:00Z,"Chicago, IL",injured,3
2014-08-25T00:00:00Z,"San Fernando Valley, CA",injured,4
2014-08-25T00:00:00Z,"Chicago, IL",injured,4
2014-08-26T00:00:00Z,"Tulsa, OK",injured,0
2014-08-27T00:00:00Z,"Los Angeles, CA",injured,4
2014-08-27T00:00:00Z,"Detroit, Mi",injured,3
2014-08-30T00:00:00Z,"Elmhurst, IL",injured,0
2014-08-30T00:00:00Z,"Brooksville, FL",injured,1
2014-08-31T00:00:00Z,"Livermore, CA",injured,5
2014-08-31T00:00:00Z,"Birmingham, AL",injured,2
2014-09-01T00:00:00Z,"Greensboro, NC",injured,2
2014-09-01T00:00:00Z,"Brooklyn, NY",injured,3
2014-09-01T00:00:00Z,"Greenville, NC",injured,1
2014-09-02T00:00:00Z,"Kansas City, KS",injured,2
2014-09-02T00:00:00Z,"Highland, CA",injured,5
2014-09-02T00:00:00Z,"Jackson, MS",injured,3
2014-09-03T00:00:00Z,"Los Angeles, CA",injured,4
2014-09-04T00:00:00Z,"Flint, MI",injured,5
2014-09-06T00:00:00Z,"Orlando, FL",injured,5
2014-09-06T00:00:00Z,"Macon, GA",injured,5
2014-09-11T00:00:00Z,"Detroit, Mi",injured,5
2014-09-14T00:00:00Z,"Corpus Christi, TX",injured,1
2014-09-14T00:00:00Z,"Norfolk, VA",injured,3
2014-09-14T00:00:00Z,"Anchorage, AK",injured,6
2014-09-14T00:00:00Z,"Abbeville, LA",injured,7
2014-09-15T00:00:00Z,"Cleveland, OH",injured,4
2014-09-15T00:00:00Z,"New Orleans, LA",injured,5
2014-09-18T00:00:00Z,"Bell, FL",injured,0
2014-09-19T00:00:00Z,"Queens, NY",injured,4
2014-09-20T00:00:00Z,"Panola County, MS",injured,2
2014-09-21T00:00:00Z,"East Liverpool, OH",injured,4
2014-09-21T00:00:00Z,"Philadelphia, PA",injured,2
2014-09-28T00:00:00Z,"Philadelphia, PA",injured,4
2014-09-28T00:00:00Z,"Miami, FL",injured,15
2014-09-28T00:00:00Z,"Walterboro, SC",injured,6
2014-09-28T00:00:00Z,"Indianapolis, IN",injured,4
2014-09-29T00:00:00Z,"Fresno, CA",injured,4
2014-09-30T00:00:00Z,"Detroit, Mi",injured,5
2014-10-02T00:00:00Z,"Darlington, SC",injured,5
2014-10-04T00:00:00Z,"Pomona, CA",injured,4
2014-10-04T00:00:00Z,"Chicago, IL",injured,3
2014-10-04T00:00:00Z,"Memphis, TN",injured,2
2014-10-05T00:00:00Z,"Jacksonville, FL",injured,2
2014-10-06T00:00:00Z,"Detroit, Mi",injured,5
2014-10-07T00:00:00Z,"Aberdeen, MS",injured,2
2014-10-08T00:00:00Z,"Guilderland, NY",injured,0
2014-10-08T00:00:00Z,"Richmond, VA",injured,4
2014-10-09T00:00:00Z,"Oklahoma City, OK",injured,3
2014-10-09T00:00:00Z,"Atlanta, GA",injured,4
2014-10-10T00:00:00Z,"Utica, NY",injured,5
2014-10-11T00:00:00Z,"Stockton, CA",injured,1
2014-10-12T00:00:00Z,"Atlanta, GA",injured,3
2014-10-14T00:00:00Z,"Peachtree Corners, GA",injured,2
2014-10-16T00:00:00Z,"Port Orange, FL",injured,1
2014-10-16T00:00:00Z,"Detroit, Mi",injured,3
2014-10-18T00:00:00Z,"Aiken, SC",injured,3
2014-10-18T00:00:00Z,"Brooklyn, NY",injured,4
2014-10-20T00:00:00Z,"Detroit, Mi",injured,4
2014-10-22T00:00:00Z,"Joliet, IL",injured,4
2014-10-24T00:00:00Z,"Marysville, WA",injured,1
2014-10-26T00:00:00Z,"Cadiz, KY",injured,0
2014-10-29T00:00:00Z,"Raleigh, NC",injured,5
2014-11-05T00:00:00Z,"San Francisco, CA",injured,4
2014-11-07T00:00:00Z,"Los Angeles, CA",injured,4
2014-11-08T00:00:00Z,"Pomona, CA",injured,5
2014-11-08T00:00:00Z,"Greensboro, NC",injured,4
2014-11-15T00:00:00Z,"Springfield, MO",injured,1
2014-11-16T00:00:00Z,"Akron, OH",injured,4
2014-11-16T00:00:00Z,"Miami, FL",injured,3
2014-11-17T00:00:00Z,"El Paso, TX",injured,6
2014-11-17T00:00:00Z,"North Las Vegas, NV",injured,4
2014-11-19T00:00:00Z,"Chicago, IL",injured,3
2014-11-19T00:00:00Z,"Cleveland, OH",injured,1
2014-11-19T00:00:00Z,"Tallahassee, FL",injured,3
2014-11-20T00:00:00Z,"Tabernacle, NJ",injured,1
2014-11-21T00:00:00Z,"Clairton, PA",injured,6
2014-11-22T00:00:00Z,"Springfield, OH",injured,3
2014-11-22T00:00:00Z,"Sisseton, SD",injured,1
2014-11-23T00:00:00Z,"Accomack County, VA",injured,4
2014-11-23T00:00:00Z,"Cleveland, OH",injured,0
2014-11-26T00:00:00Z,"San Francisco, CA",injured,6
2014-11-26T00:00:00Z,"Reading, PA",injured,4
2014-11-28T00:00:00Z,"Weir, TX",injured,3
2014-11-28T00:00:00Z,"Memphis, TN",injured,4
2014-11-29T00:00:00Z,"Atlanta, GA",injured,2
2014-11-29T00:00:00Z,"Newark, NJ",injured,3
2014-11-30T00:00:00Z,"Chattanooga, TN",injured,5
2014-11-30T00:00:00Z,"Brooklyn, NY",injured,4
2014-12-01T00:00:00Z,"Westover, WV",injured,0
2014-12-02T00:00:00Z,"Newport News, VA",injured,5
2014-12-02T00:00:00Z,"St. Louis, MO",injured,4
2014-12-03T00:00:00Z,"Cabarrus County, NC",injured,3
2014-12-04T00:00:00Z,"Bradenton, FL",injured,1
2014-12-06T00:00:00Z,"Minneapolis, MN",injured,4
2014-12-07T00:00:00Z,"St. Joseph County, IN",injured,4
2014-12-12T00:00:00Z,"Portland, OR",injured,4
2014-12-13T00:00:00Z,"Tampa, FL",injured,5
2014-12-14T00:00:00Z,"Miami, FL",injured,4
2014-12-14T00:00:00Z,"Macon, GA",injured,4
2014-12-15T00:00:00Z,"Chicago, IL",injured,4
2014-12-15T00:00:00Z,"Montgomery County, PA",injured,3
2014-12-16T00:00:00Z,"Elizabeth, NJ",injured,4
2014-12-20T00:00:00Z,"Rockford, Il",injured,0
2014-12-21T00:00:00Z,"Calumet City, IL",injured,10
2014-12-21T00:00:00Z,"Sarasota, Fl",injured,2
2014-12-21T00:00:00Z,"Denton, TX",injured,2
2014-12-22T00:00:00Z,"Chicago, IL",injured,5
2014-12-22T00:00:00Z,"Fresno, CA",injured,4
2014-12-22T00:00:00Z,"Detroit, MI",injured,3
2014-12-22T00:00:00Z,"West Little River, FL",injured,9
2014-12-22T00:00:00Z,"Webster, NY",injured,2
2014-12-23T00:00:00Z,"Winchester, KY",injured,3
2014-12-24T00:00:00Z,"St. Louis, MO",injured,3
2014-12-26T00:00:00Z,"East St. Louis, IL",injured,3
2014-12-26T00:00:00Z,"Shreveport, LA",injured,3
2014-12-27T00:00:00Z,"Los Angeles, CA",injured,3
2014-12-27T00:00:00Z,"Sacramento, CA",injured,4
2014-12-29T00:00:00Z,"New Orleans, LA",injured,4
2015-01-01T00:00:00Z,"Memphis, TN",injured,5
2015-01-02T00:00:00Z,"Savannah, GA",injured,4
2015-01-04T00:00:00Z,"Dallas, TX",injured,1
2015-01-04T00:00:00Z,"Roanoke, VA",injured,4
2015-01-06T00:00:00Z,"Miami, FL",injured,3
2015-01-07T00:00:00Z,"Chattanooga, TN",injured,3
2015-01-08T00:00:00Z,"Boston, MA",injured,3
2015-01-09T00:00:00Z,"San Francisco, CA",injured,0
2015-01-10T00:00:00Z,"Moscow, ID",injured,1
2015-01-11T00:00:00Z,"San Jose, CA",injured,5
2015-01-11T00:00:00Z,"Hope Mills, NC",injured,5
2015-01-11T00:00:00Z,"Lakeland, FL",injured,3
2015-01-11T00:00:00Z,"Tuskegee, AL",injured,5
2015-01-12T00:00:00Z,"Wichita, KS",injured,2
2015-01-13T00:00:00Z,"Portsmouth, VA",injured,5
2015-01-14T00:00:00Z,"Rockford, IL",injured,3
2015-01-19T00:00:00Z,"San Antonio, TX",injured,5
2015-01-20T00:00:00Z,"Clarksville, TN",injured,3
2015-01-23T00:00:00Z,"Boston, MA",injured,6
2015-01-24T00:00:00Z,"Omaha, NE",injured,5
2015-01-24T00:00:00Z,"Queens, NY",injured,1
2015-01-26T00:00:00Z,"Stockton, CA",injured,4
2015-01-28T00:00:00Z,"DeKalb, GA",injured,3
2015-01-29T00:00:00Z,"Troup County, GA",injured,0
2015-02-01T00:00:00Z,"Syracuse, NY",injured,6
2015-02-01T00:00:00Z,"Manhattan, NY",injured,4
2015-02-04T00:00:00Z,"King, NC",injured,0
2015-02-05T00:00:00Z,"Warrensville Heights, OH",injured,3
2015-02-06T00:00:00Z,"Tulsa, OK",injured,3
2015-02-07T00:00:00Z,"Douglasville, GA",injured,2
2015-02-08T00:00:00Z,"Crockett County, TN",injured,6
2015-02-09T00:00:00Z,"New Port Richey, FL",injured,1
2015-02-15T00:00:00Z,"Long Beach, CA",injured,5
2015-02-17T00:00:00Z,"Little Rock, AR",injured,3
2015-02-22T00:00:00Z,"Habersham County, GA",injured,2
2015-02-22T00:00:00Z,"Charleston, SC",injured,4
2015-02-22T00:00:00Z,"Killeen, TX",injured,1
2015-02-25T00:00:00Z,"Houston, TX",injured,2
2015-02-27T00:00:00Z,"Tyrone, MO",injured,1
2015-02-28T00:00:00Z,"Baltimore, MD",injured,3
2015-02-28T00:00:00Z,"Tarboro, NC",injured,0
2015-02-28T00:00:00Z,"Columbia, MO",injured,1
2015-03-01T00:00:00Z,"Tangelo Park, FL",injured,4
2015-03-01T00:00:00Z,"Detroit, MI",injured,5
2015-03-02T00:00:00Z,"Santa Ana, CA",injured,4
2015-03-03T00:00:00Z,"Las Vegas, NV",injured,1
2015-03-04T00:00:00Z,"San Bernadino, CA",injured,5
2015-03-09T00:00:00Z,"Chicago, IL",injured,3
2015-03-10T00:00:00Z,"Columbus, GA",injured,5
2015-03-11T00:00:00Z,"Aurora, IL",injured,4
2015-03-13T00:00:00Z,"Brookhaven, MS",injured,3
2015-03-14T00:00:00Z,"Atlanta, GA",injured,5
2015-03-15T00:00:00Z,"Lillington, NC",injured,4
2015-03-15T00:00:00Z,"Houston County, AL",injured,1
2015-03-16T00:00:00Z,"Compton, CA",injured,4
2015-03-17T00:00:00Z,"Stockton, CA",injured,4
2015-03-18T00:00:00Z,"Mesa, AZ",injured,5
2015-03-18T00:00:00Z,"Newark, NJ",injured,3
2015-03-19T00:00:00Z,"Navajo Nation, AZ",injured,2
2015-03-20T00:00:00Z,"Columbus, MS",injured,4
2015-03-20T00:00:00Z,"Oklahoma City, OK",injured,4
2015-03-20T00:00:00Z,"Joliet, IL",injured,4
2015-03-20T00:00:00Z,"Lancaster, TX",injured,5
2015-03-21T00:00:00Z,"Ybor City, FL",injured,4
2015-03-21T00:00:00Z,"Lehigh Acres, FL",injured,5
2015-03-22T00:00:00Z,"Albuquerque, NM",injured,6
2015-03-23T00:00:00Z,"Clarksville, TN",injured,4
2015-03-24T00:00:00Z,"Indianapolis, IN",injured,0
2015-03-26T00:00:00Z,"Amarillo, TX",injured,4
2015-03-28T00:00:00Z,"Panama City Beach, FL",injured,7
2015-03-29T00:00:00Z,"Stockton, CA",injured,4
2015-03-30T00:00:00Z,"Tulsa, OK",injured,0
2015-04-02T00:00:00Z,"Baltimore, MD",injured,5
2015-04-03T00:00:00Z,"Daytona Beach, FL",injured,4
2015-04-05T00:00:00Z,"Louisville, KY",injured,4
2015-04-05T00:00:00Z,"Indianapolis, IN",injured,5
2015-04-07T00:00:00Z,"North Rome, GA",injured,3
2015-04-16T00:00:00Z,"Phoenix, AZ",injured,0
2015-04-16T00:00:00Z,"Los Angeles, CA",injured,4
2015-04-18T00:00:00Z,"Paterson, NJ",injured,3
2015-04-18T00:00:00Z,"Charlotte, NC",injured,4
2015-04-18T00:00:00Z,"Lumberton, NC",injured,3
2015-04-18T00:00:00Z,"Williamsport, PA",injured,5
2015-04-18T00:00:00Z,"Montgomery, AL",injured,5
2015-04-19T00:00:00Z,"Richmond, VA",injured,4
2015-04-21T00:00:00Z,"Killeen, TX",injured,3
2015-04-25T00:00:00Z,"Trenton, NJ",injured,4
2015-04-25T00:00:00Z,"Gates, NY",injured,6
2015-04-27T00:00:00Z,"Brooklyn, NY",injured,4
2015-04-27T00:00:00Z,"Gila Bend, AZ",injured,2
2015-05-01T00:00:00Z,"Milwaukee, WI",injured,3
2015-05-03T00:00:00Z,"Menasha, WI",injured,1
2015-05-03T00:00:00Z,"South Bend, IN",injured,4
2015-05-03T00:00:00Z,"Houston, TX",injured,6
2015-05-03T00:00:00Z,"Dayton, OH",injured,6
2015-05-04T00:00:00Z,"Bronx, NY",injured,4
2015-05-04T00:00:00Z,"Buffalo, NY",injured,3
2015-05-07T00:00:00Z,"Cincinnati, OH",injured,4
2015-05-10T00:00:00Z,"Jersey City, NJ",injured,4
2015-05-10T00:00:00Z,"Cleveland, OH",injured,4
2015-05-10T00:00:00Z,"Newark, NJ",injured,3
2015-05-12T00:00:00Z,"Capitol Heights, MD",injured,4
2015-05-12T00:00:00Z,"Tucson, AZ",injured,0
2015-05-13T00:00:00Z,"Anchorage, AK",injured,0
2015-05-16T00:00:00Z,"Milwaukee, WI",injured,5
2015-05-16T00:00:00Z,"Baltimore, MD",injured,5
2015-05-16T00:00:00Z,"Rochester, NY",injured,4
2015-05-17T00:00:00Z,"Waco, TX",injured,18
2015-05-18T00:00:00Z,"Miami, FL",injured,4
2015-05-18T00:00:00Z,"Kinloch, MO",injured,4
2015-05-19T00:00:00Z,"Arlington, VA",injured,3
2015-05-20T00:00:00Z,"Baltimore, MD",injured,4
2015-05-23T00:00:00Z,"Fresno, CA",injured,2
2015-05-24T00:00:00Z,"St. Louis, MO",injured,4
2015-05-24T00:00:00Z,"Montgomery, AL",injured,3
2015-05-24T00:00:00Z,"Flint, MI",injured,7
